,yardline_100,down,goal_to_go,yards_gained,play_type,success,epa,n_defense_box,n_blitzers
70499,75.0,3.0,0,5.0,run,0.0,-0.68773013,6,0
70505,75.0,1.0,0,-1.0,run,0.0,-1.0148766,5,0
70510,75.0,2.0,0,0.0,run,0.0,-1.9579521,7,0
70511,83.0,3.0,0,2.0,run,0.0,-1.0285447,6,0
70512,69.0,1.0,0,3.0,run,0.0,-0.30436304,6,0
70515,90.0,1.0,0,6.0,run,1.0,0.23649478,7,0
70516,84.0,2.0,0,6.0,run,1.0,0.42670953,7,0
70519,61.0,1.0,0,44.0,run,1.0,2.817584,6,0
70524,5.0,2.0,1,-4.0,run,0.0,-1.4156352,6,0
70528,38.0,1.0,0,5.0,run,1.0,0.15226443,6,0
70529,33.0,2.0,0,18.0,run,1.0,1.4885832,6,0
70530,15.0,1.0,0,11.0,run,1.0,0.89561605,6,0
70532,1.0,1.0,1,1.0,run,1.0,0.52612954,7,0
70533,75.0,1.0,0,3.0,run,0.0,-0.39747286,6,0
70540,49.0,1.0,0,49.0,run,1.0,4.0636134,6,0
70542,75.0,1.0,0,13.0,run,1.0,0.72509074,7,0
70543,62.0,1.0,0,12.0,run,1.0,0.8094617,6,0
70544,50.0,1.0,0,2.0,run,0.0,-0.46475497,6,0
70545,48.0,2.0,0,11.0,run,1.0,1.3224983,6,0
70546,37.0,1.0,0,17.0,run,1.0,1.0471538,7,0
70547,20.0,1.0,0,1.0,run,0.0,-0.49553707,6,0
70549,75.0,1.0,0,4.0,run,0.0,-0.1680295,6,0
70554,47.0,1.0,0,2.0,run,0.0,-0.3955339,7,0
70556,28.0,1.0,0,-6.0,run,0.0,-1.2881217,9,0
70557,34.0,2.0,0,6.0,run,1.0,0.20242094,6,0
70560,75.0,2.0,0,7.0,run,1.0,0.41591164,6,0
70561,68.0,3.0,0,15.0,run,1.0,1.489792,6,0
70572,64.0,1.0,0,3.0,run,0.0,-0.30927822,7,0
70574,37.0,1.0,0,1.0,run,0.0,-0.51337683,8,0
70575,36.0,2.0,0,5.0,run,1.0,0.10514941,7,0
70577,19.0,1.0,0,-1.0,run,0.0,-0.8270556,7,0
70578,20.0,2.0,0,5.0,run,1.0,0.037769657,6,0
70581,68.0,2.0,0,20.0,run,1.0,1.2562891,9,0
70582,48.0,1.0,0,5.0,run,0.0,-0.044401523,8,0
70583,43.0,2.0,0,-1.0,run,0.0,-0.97104466,8,0
70585,24.0,1.0,0,5.0,run,0.0,-0.025551235,7,0
70586,19.0,2.0,0,7.0,run,1.0,0.5683816,8,0
70587,12.0,1.0,0,7.0,run,1.0,0.41316968,9,0
70588,5.0,2.0,0,2.0,run,1.0,0.0516486,11,0
70589,3.0,3.0,0,-1.0,run,0.0,-2.4996114,9,0
70591,96.0,1.0,0,5.0,run,0.0,-0.01357786,8,0
70593,4.0,1.0,1,-1.0,run,0.0,-0.60752904,10,0
70595,75.0,1.0,0,8.0,run,1.0,0.522238,6,0
70596,67.0,2.0,0,5.0,run,1.0,0.20962179,6,0
70599,23.0,1.0,0,1.0,run,0.0,-0.433633,7,0
70606,23.0,1.0,0,0.0,run,0.0,-0.38270554,8,0
70609,80.0,1.0,0,9.0,run,1.0,0.58903366,7,0
70610,71.0,2.0,0,2.0,run,0.0,-0.41430447,9,0
70618,89.0,1.0,0,1.0,run,0.0,-0.5248274,8,0
70628,75.0,2.0,0,3.0,run,1.0,0.113417394,8,0
70630,66.0,1.0,0,4.0,run,0.0,-0.04290805,8,0
70637,75.0,1.0,0,0.0,run,0.0,-0.6015341,8,0
70652,40.0,1.0,0,2.0,run,0.0,-0.51926744,7,0
70655,27.0,1.0,0,3.0,run,0.0,-0.09375717,8,0
70663,27.0,2.0,0,4.0,run,1.0,0.18083349,8,0
70664,23.0,3.0,0,2.0,run,1.0,0.3683208,9,0
70665,21.0,1.0,0,3.0,run,0.0,-0.13759266,7,0
70669,75.0,2.0,0,6.0,run,0.0,-0.098806456,7,0
70671,58.0,1.0,0,4.0,run,1.0,0.025536949,7,0
70675,57.0,2.0,0,6.0,run,1.0,0.19541574,7,0
70682,49.0,1.0,0,5.0,run,0.0,-0.21525714,9,0
70683,44.0,2.0,0,1.0,run,0.0,-1.3451322,9,0
70684,43.0,3.0,0,2.0,run,0.0,-0.69623363,8,0
70685,41.0,4.0,0,3.0,run,1.0,1.520177,8,0
70686,38.0,1.0,0,5.0,run,1.0,0.03782263,10,0
70687,33.0,2.0,0,22.0,run,1.0,2.0667295,11,0
70692,80.0,2.0,0,0.0,run,0.0,-0.8003973,8,0
70694,59.0,1.0,0,27.0,run,1.0,1.6243576,8,0
70696,19.0,1.0,0,9.0,run,1.0,0.5877399,8,0
70697,10.0,2.0,0,6.0,run,1.0,0.52291113,9,0
70703,64.0,1.0,0,2.0,run,0.0,-0.5476749,6,0
70704,62.0,2.0,0,3.0,run,0.0,-0.3601407,7,0
70705,59.0,3.0,0,6.0,run,1.0,1.6347334,6,0
70709,58.0,3.0,0,13.0,run,1.0,0.06882305,5,1
70711,21.0,1.0,0,8.0,run,1.0,0.56839406,8,0
70713,13.0,3.0,0,1.0,run,0.0,-0.85586596,10,0
70715,88.0,1.0,0,-3.0,run,0.0,-1.2991084,8,0
70718,68.0,1.0,0,5.0,run,0.0,-0.07905961,8,0
70721,49.0,1.0,0,2.0,run,0.0,-0.44241655,7,0
70723,40.0,3.0,0,7.0,run,1.0,0.9801382,9,0
70725,25.0,2.0,0,4.0,run,1.0,0.25441155,9,0
70726,21.0,1.0,0,11.0,run,0.0,-4.748351,8,0
70727,92.0,1.0,0,2.0,run,0.0,-0.3783151,7,0
70728,90.0,2.0,0,4.0,run,0.0,-0.07577338,7,0
70730,53.0,1.0,0,3.0,run,0.0,-0.29829445,7,0
70731,50.0,2.0,0,2.0,run,0.0,-0.50186646,7,0
70733,40.0,1.0,0,23.0,run,1.0,1.3572578,7,0
70734,17.0,1.0,0,4.0,run,0.0,-0.13747348,9,0
70735,13.0,2.0,0,2.0,run,0.0,-0.44910666,9,0
70737,2.0,1.0,1,1.0,run,0.0,-0.10211599,10,0
70739,1.0,3.0,1,1.0,run,1.0,1.230013,9,0
70744,63.0,2.0,0,12.0,run,1.0,0.666619,6,0
70753,7.0,1.0,1,2.0,run,0.0,-0.40503353,5,0
70756,75.0,1.0,0,13.0,run,1.0,0.72843504,7,0
70758,75.0,1.0,0,11.0,run,1.0,0.7491501,6,0
70759,64.0,1.0,0,8.0,run,1.0,0.5337948,6,0
70761,56.0,3.0,0,7.0,run,1.0,1.2763963,7,0
70762,49.0,1.0,0,-2.0,run,0.0,-0.9947466,6,0
70765,88.0,1.0,0,3.0,run,0.0,-0.4364155,6,0
70769,41.0,2.0,0,0.0,run,0.0,-0.8237544,6,0
70773,24.0,2.0,0,5.0,run,0.0,-0.25679985,6,0
70777,66.0,3.0,0,3.0,run,1.0,0.5070923,8,0
70779,49.0,1.0,0,4.0,run,0.0,-0.20332779,7,0
70780,45.0,2.0,0,3.0,run,0.0,-0.36086944,6,0
70782,91.0,1.0,0,3.0,run,0.0,-0.35505024,6,1
70783,88.0,2.0,0,1.0,run,0.0,-0.6262239,6,0
70787,24.0,1.0,0,1.0,run,0.0,-0.48741406,7,0
70792,38.0,1.0,0,7.0,run,1.0,0.3406802,6,0
70793,31.0,2.0,0,4.0,run,0.0,-0.6926529,6,0
70794,42.0,1.0,0,1.0,run,0.0,-0.46380684,7,0
70795,41.0,2.0,0,12.0,run,1.0,1.3919296,6,0
70796,29.0,1.0,0,0.0,run,0.0,-0.4636321,7,0
70799,67.0,1.0,0,9.0,run,1.0,0.8514216,5,0
70804,75.0,1.0,0,3.0,run,0.0,-0.5925228,6,0
70805,72.0,2.0,0,3.0,run,0.0,-0.13156275,6,0
70809,1.0,1.0,1,0.0,run,0.0,-0.22013628,9,0
70810,1.0,2.0,1,0.0,run,0.0,-0.39574495,9,0
70814,1.0,1.0,1,-2.0,run,0.0,-0.70258105,9,0
70818,47.0,1.0,0,8.0,run,1.0,0.3726397,7,0
70819,39.0,2.0,0,4.0,run,0.0,-0.19188522,8,0
70820,35.0,1.0,0,6.0,run,0.0,-0.67809325,6,0
70821,29.0,2.0,0,2.0,run,0.0,-0.17207065,6,0
70822,27.0,3.0,0,1.0,run,0.0,-2.0427938,6,0
70823,74.0,1.0,0,13.0,run,1.0,0.89329255,8,0
70825,55.0,2.0,0,2.0,run,0.0,-0.3689897,7,0
70827,91.0,1.0,0,4.0,run,0.0,-0.21212913,6,0
70828,87.0,2.0,0,4.0,run,0.0,-0.028200436,7,0
70829,83.0,3.0,0,6.0,run,1.0,1.0187675,7,0
70832,81.0,3.0,0,3.0,run,0.0,-0.793939,6,0
70834,21.0,1.0,0,3.0,run,0.0,-0.19747859,7,0
70835,18.0,2.0,0,9.0,run,1.0,0.74336773,7,0
70836,9.0,1.0,1,3.0,run,0.0,-0.087091774,8,0
70839,3.0,1.0,1,3.0,run,1.0,0.74926037,6,2
70841,75.0,2.0,0,9.0,run,1.0,0.823774,6,0
70844,56.0,2.0,0,6.0,run,0.0,-0.040379368,7,0
70846,90.0,1.0,0,15.0,run,1.0,1.0723271,7,0
70847,75.0,1.0,0,2.0,run,0.0,-0.47451755,7,0
70850,53.0,2.0,0,7.0,run,0.0,-0.07361034,6,0
70853,40.0,2.0,0,6.0,run,0.0,-0.04664068,6,0
70854,34.0,3.0,0,24.0,run,1.0,2.3165827,5,0
70856,11.0,2.0,1,11.0,run,1.0,2.643488,7,0
70861,49.0,2.0,0,3.0,run,0.0,-0.21249409,6,0
70862,46.0,3.0,0,5.0,run,1.0,0.923233,6,0
70863,41.0,1.0,0,5.0,run,1.0,0.10491139,7,0
70865,7.0,1.0,1,2.0,run,0.0,-0.12117563,6,0
70866,5.0,2.0,1,4.0,run,1.0,0.40839973,9,0
70869,63.0,1.0,0,12.0,run,1.0,0.71252537,7,0
70871,51.0,2.0,0,4.0,run,0.0,-0.28724492,6,0
70873,39.0,1.0,0,16.0,run,1.0,0.81025606,7,0
70874,23.0,1.0,0,1.0,run,0.0,-0.56098396,7,0
70875,22.0,2.0,0,6.0,run,1.0,0.26788083,7,0
70882,59.0,3.0,0,0.0,run,0.0,-1.3205452,6,0
70891,39.0,1.0,0,-2.0,run,0.0,-1.0435883,6,0
70894,75.0,1.0,0,5.0,run,0.0,-0.0012491979,7,0
70895,70.0,2.0,0,3.0,run,0.0,-0.16948108,7,0
70896,67.0,3.0,0,11.0,run,1.0,1.3693664,5,0
70898,66.0,1.0,0,4.0,run,0.0,-0.38852838,6,0
70901,77.0,1.0,0,0.0,run,0.0,-0.57425064,8,0
70902,77.0,2.0,0,0.0,run,0.0,-0.78123415,6,0
70904,80.0,1.0,0,1.0,run,0.0,-0.5810191,7,0
70906,70.0,1.0,0,8.0,run,1.0,0.5554848,6,0
70907,62.0,2.0,0,3.0,run,1.0,0.095662855,7,0
70908,59.0,1.0,0,10.0,run,1.0,0.6207833,7,0
70910,35.0,1.0,0,4.0,run,0.0,-0.1175029,8,0
70916,80.0,1.0,0,10.0,run,1.0,0.728905,6,0
70918,70.0,2.0,0,5.0,run,0.0,-0.32976043,8,0
70919,65.0,3.0,0,12.0,run,1.0,1.9648247,6,0
70920,53.0,1.0,0,4.0,run,0.0,-0.24247901,7,0
70921,49.0,2.0,0,1.0,run,0.0,-0.86549133,7,0
70922,53.0,3.0,0,39.0,run,1.0,3.9024894,6,0
70924,80.0,1.0,0,4.0,run,0.0,-0.19961023,6,0
70926,56.0,1.0,0,-1.0,run,0.0,-0.7114722,7,0
70928,51.0,3.0,0,3.0,run,0.0,-1.1474395,5,0
70934,75.0,1.0,0,4.0,run,0.0,-0.1363848,8,0
70936,66.0,3.0,0,0.0,run,0.0,-1.4684829,5,0
70939,84.0,3.0,0,7.0,run,1.0,1.0263112,6,0
70944,27.0,1.0,0,5.0,run,1.0,0.26712498,6,0
70945,22.0,2.0,0,1.0,run,0.0,-0.2652461,10,0
70947,14.0,1.0,0,-1.0,run,0.0,-1.1200814,8,0
70948,15.0,2.0,0,1.0,run,0.0,-0.96576667,9,0
70949,14.0,3.0,0,3.0,run,1.0,0.3013694,8,0
70950,69.0,1.0,0,11.0,run,1.0,0.18967251,4,0
70954,69.0,1.0,0,2.0,run,0.0,-0.3934385,7,0
70961,92.0,1.0,0,5.0,run,1.0,0.04870158,6,0
70965,79.0,1.0,0,14.0,run,1.0,0.98550105,7,0
70966,65.0,1.0,0,5.0,run,1.0,0.08550485,7,0
70969,42.0,2.0,0,4.0,run,0.0,-0.5132469,7,0
70970,38.0,3.0,0,5.0,run,1.0,0.03739745,6,0
70972,28.0,1.0,0,1.0,run,0.0,-0.4203267,7,0
70977,64.0,2.0,0,9.0,run,1.0,0.4526453,8,0
70979,34.0,1.0,0,4.0,run,0.0,-0.053174675,7,0
70981,14.0,1.0,0,5.0,run,0.0,-0.019046376,6,0
70982,9.0,2.0,0,-3.0,run,0.0,-1.1952825,6,0
70985,55.0,1.0,0,3.0,run,0.0,-0.2384471,6,0
70988,53.0,1.0,0,2.0,run,0.0,-0.47442958,7,0
70997,1.0,4.0,1,1.0,run,1.0,2.580057,10,0
70998,75.0,1.0,0,2.0,run,0.0,-0.42886242,6,0
71001,20.0,1.0,0,-3.0,run,0.0,-0.93888247,6,0
71004,67.0,1.0,0,3.0,run,0.0,-0.19891249,7,0
71006,58.0,3.0,0,2.0,run,1.0,0.25614905,6,0
71008,48.0,2.0,0,39.0,run,1.0,2.479371,7,0
71009,9.0,1.0,1,9.0,run,1.0,2.0840752,6,0
71020,41.0,3.0,0,30.0,run,1.0,1.7613219,6,0
71022,75.0,1.0,0,1.0,run,0.0,-0.55505633,7,0
71026,5.0,1.0,1,-1.0,run,0.0,-0.6925107,8,0
71033,59.0,2.0,0,-1.0,run,0.0,-1.0300092,7,0
71035,95.0,1.0,0,3.0,run,0.0,-0.49167413,6,0
71036,92.0,2.0,0,6.0,run,1.0,0.39371914,6,0
71037,86.0,3.0,0,3.0,run,1.0,0.9040873,6,0
71040,21.0,1.0,0,1.0,run,0.0,-0.51261586,6,0
71042,10.0,1.0,1,7.0,run,1.0,0.6363868,6,0
71043,3.0,2.0,1,2.0,run,1.0,0.01121234,6,0
71044,1.0,3.0,1,0.0,run,0.0,-1.2265074,8,0
71046,59.0,1.0,0,15.0,run,1.0,0.87222856,6,0
71047,44.0,1.0,0,6.0,run,1.0,0.16529214,6,0
71048,38.0,2.0,0,3.0,run,0.0,-1.0756041,6,0
71052,53.0,1.0,0,6.0,run,1.0,0.2696559,6,0
71053,47.0,2.0,0,3.0,run,0.0,-0.16630735,6,0
71055,37.0,2.0,0,3.0,run,0.0,-0.26005676,6,0
71069,71.0,1.0,0,3.0,run,0.0,-0.35064536,6,0
71070,68.0,2.0,0,-1.0,run,0.0,-0.8106698,7,0
71076,54.0,1.0,0,9.0,run,1.0,0.7074366,6,0
71083,2.0,2.0,1,1.0,run,0.0,-0.06270996,7,0
71086,78.0,1.0,0,3.0,run,0.0,-0.05754588,9,0
71087,75.0,2.0,0,13.0,run,0.0,-0.42644995,8,0
71090,61.0,1.0,0,2.0,run,0.0,-0.44197667,8,0
71094,85.0,2.0,0,8.0,run,1.0,0.5750238,8,0
71095,77.0,1.0,0,1.0,run,0.0,-0.59514314,9,0
71097,55.0,1.0,0,1.0,run,0.0,-0.47087228,7,0
71100,33.0,1.0,0,1.0,run,0.0,-0.37080124,7,0
71103,9.0,1.0,1,2.0,run,0.0,-0.23203892,8,0
71104,7.0,2.0,1,5.0,run,1.0,0.070474625,10,0
71106,84.0,1.0,0,3.0,run,0.0,-0.4395899,7,0
71108,64.0,1.0,0,6.0,run,1.0,0.17308645,7,0
71109,58.0,2.0,0,-1.0,run,0.0,-1.0901803,8,0
71111,85.0,1.0,0,1.0,run,0.0,-0.5209388,7,0
71114,84.0,1.0,0,0.0,run,0.0,-0.66772574,9,0
71115,84.0,2.0,0,1.0,run,0.0,-0.79951775,9,0
71116,83.0,3.0,0,-4.0,run,0.0,-1.8865508,8,0
71120,1.0,1.0,1,1.0,run,1.0,0.4842232,8,0
71121,75.0,1.0,0,5.0,run,0.0,-0.030176079,7,0
71122,70.0,2.0,0,10.0,run,1.0,0.83185905,7,0
71123,60.0,1.0,0,3.0,run,0.0,-0.16855256,6,0
71127,96.0,1.0,0,4.0,run,0.0,-0.30536315,8,0
71131,92.0,1.0,0,5.0,run,0.0,-0.032145016,8,0
71132,87.0,2.0,0,2.0,run,0.0,-0.36007792,7,0
71133,85.0,3.0,0,7.0,run,1.0,1.1809947,9,0
71134,78.0,1.0,0,10.0,run,1.0,0.692626,8,0
71136,68.0,2.0,0,-2.0,run,0.0,-1.2539546,7,0
71140,54.0,2.0,0,6.0,run,1.0,0.17608859,7,0
71141,48.0,1.0,0,4.0,run,0.0,-0.21013445,8,0
71143,24.0,1.0,0,8.0,run,1.0,0.63278335,7,0
71144,16.0,2.0,0,5.0,run,1.0,0.022579787,8,0
71145,11.0,1.0,0,9.0,run,1.0,1.2078352,7,0
71146,2.0,2.0,0,2.0,run,1.0,1.0586149,9,0
71147,75.0,1.0,0,6.0,run,0.0,-0.77148193,8,0
71150,42.0,1.0,0,2.0,run,0.0,-0.40143985,8,0
71153,90.0,1.0,0,3.0,run,0.0,-0.3527014,7,0
71155,58.0,1.0,0,9.0,run,1.0,0.74865085,10,0
71156,49.0,2.0,0,3.0,run,0.0,-0.06936338,9,0
71157,46.0,1.0,0,8.0,run,1.0,0.40757874,7,0
71158,38.0,2.0,0,21.0,run,1.0,1.4174206,8,0
71163,75.0,1.0,0,4.0,run,0.0,-0.07161096,8,0
71164,71.0,2.0,0,3.0,run,0.0,-0.3307216,7,0
71166,64.0,1.0,0,0.0,run,0.0,-0.52513945,6,0
71170,6.0,1.0,1,5.0,run,1.0,0.48320603,9,0
71171,1.0,2.0,1,0.0,run,0.0,-0.3921347,9,0
71172,1.0,3.0,1,1.0,run,1.0,1.098539,9,0
71176,64.0,1.0,0,2.0,run,0.0,-0.58383673,9,0
71180,32.0,1.0,0,2.0,run,0.0,-0.39815038,8,0
71181,30.0,2.0,0,1.0,run,0.0,-0.5256634,7,0
71183,75.0,1.0,0,5.0,run,0.0,-0.02503594,7,0
71186,92.0,2.0,0,4.0,run,0.0,-0.24809724,6,0
71194,75.0,1.0,0,5.0,run,0.0,-5.1474333,8,0
71195,32.0,1.0,0,1.0,run,0.0,-0.41542462,7,0
71199,58.0,1.0,0,3.0,run,0.0,-0.3869907,7,0
71201,47.0,1.0,0,2.0,run,0.0,-0.42056194,8,0
71204,34.0,1.0,0,4.0,run,0.0,-0.06295542,8,0
71205,30.0,2.0,0,2.0,run,0.0,-0.39998928,7,0
71207,13.0,1.0,0,3.0,run,0.0,-0.38150537,8,0
71208,13.0,3.0,0,2.0,run,0.0,-0.07331953,8,0
71212,75.0,1.0,0,0.0,run,0.0,-0.5604501,7,0
71218,92.0,1.0,0,6.0,run,1.0,0.20304944,8,0
71220,75.0,1.0,0,1.0,run,0.0,-0.5756281,6,0
71223,45.0,1.0,0,4.0,run,0.0,-0.1124586,7,0
71227,17.0,1.0,0,1.0,run,0.0,-0.50785685,7,0
71230,80.0,1.0,0,8.0,run,1.0,0.6522786,7,0
71232,60.0,1.0,0,3.0,run,0.0,-0.19568564,7,0
71233,57.0,2.0,0,2.0,run,0.0,-0.6039338,8,0
71235,37.0,1.0,0,4.0,run,0.0,-0.18734115,8,0
71237,19.0,1.0,0,13.0,run,1.0,0.9634694,7,0
71239,7.0,2.0,1,7.0,run,1.0,2.0140193,6,0
71243,52.0,1.0,0,9.0,run,1.0,0.54605955,7,0
71244,43.0,2.0,0,2.0,run,0.0,-0.003534737,7,0
71249,87.0,2.0,0,3.0,run,0.0,-0.024041962,8,0
71250,84.0,3.0,0,2.0,run,1.0,0.5291544,7,0
71253,14.0,2.0,0,4.0,run,0.0,-0.5197839,6,0
71254,10.0,3.0,0,7.0,run,1.0,2.1088786,6,0
71255,3.0,1.0,1,3.0,run,1.0,1.023447,7,0
71256,75.0,1.0,0,4.0,run,0.0,-0.08946711,8,0
71262,5.0,3.0,0,0.0,run,0.0,-1.6239293,9,0
71265,86.0,2.0,0,2.0,run,1.0,0.16247511,6,0
71277,69.0,2.0,0,3.0,run,1.0,0.09470789,7,0
71278,66.0,3.0,0,3.0,run,1.0,0.5128348,7,0
71280,57.0,2.0,0,2.0,run,0.0,-0.47094938,8,0
71285,67.0,2.0,0,1.0,run,0.0,-0.29950944,7,0
71295,68.0,1.0,0,4.0,run,0.0,-0.133762,8,0
71298,68.0,1.0,0,13.0,run,1.0,0.79709363,7,0
71307,12.0,1.0,0,2.0,run,0.0,-0.46679142,7,0
71310,75.0,1.0,0,1.0,run,0.0,-0.5999245,8,0
71311,74.0,2.0,0,5.0,run,0.0,-0.020597054,6,0
71316,43.0,1.0,0,6.0,run,1.0,0.32235494,7,0
71317,37.0,2.0,0,5.0,run,1.0,0.48744532,7,0
71318,32.0,1.0,0,7.0,run,1.0,0.36053488,8,0
71319,25.0,2.0,0,0.0,run,0.0,-0.6419527,9,0
71320,25.0,3.0,0,4.0,run,1.0,1.0017344,5,0
71321,21.0,1.0,0,2.0,run,0.0,-0.4469646,7,0
71322,19.0,2.0,0,-4.0,run,0.0,-0.9933523,8,0
71324,75.0,1.0,0,5.0,run,1.0,0.026270766,6,0
71325,70.0,2.0,0,0.0,run,0.0,-0.7271806,6,0
71327,48.0,1.0,0,8.0,run,1.0,0.49728316,6,0
71328,40.0,2.0,0,1.0,run,0.0,-0.527698,7,0
71330,96.0,1.0,0,-3.0,run,0.0,-0.75769144,7,0
71331,99.0,2.0,0,3.0,run,0.0,-0.047971554,8,0
71332,96.0,3.0,0,4.0,run,0.0,-0.078478634,6,0
71333,48.0,1.0,0,11.0,run,1.0,0.11362774,7,0
71334,37.0,1.0,0,4.0,run,0.0,-2.120723,7,0
71336,6.0,1.0,1,2.0,run,0.0,-0.036093205,6,0
71338,4.0,3.0,1,4.0,run,1.0,2.5208428,6,0
71340,66.0,2.0,0,5.0,run,1.0,0.70238334,7,0
71342,51.0,1.0,0,0.0,run,0.0,-0.5289217,7,0
71343,51.0,2.0,0,1.0,run,0.0,-0.81678337,6,0
71348,77.0,1.0,0,0.0,run,0.0,-0.6032356,6,0
71349,77.0,2.0,0,0.0,run,0.0,-0.8278568,6,0
71352,72.0,1.0,0,2.0,run,0.0,-0.38290158,6,0
71356,57.0,1.0,0,0.0,run,0.0,-0.5373952,6,0
71360,75.0,1.0,0,17.0,run,1.0,0.9374088,6,0
71361,58.0,1.0,0,0.0,run,0.0,-0.5015335,6,0
71365,90.0,1.0,0,5.0,run,1.0,0.09232494,6,0
71366,85.0,2.0,0,10.0,run,1.0,1.023975,6,0
71372,67.0,1.0,0,-1.0,run,0.0,-0.7418042,7,0
71376,58.0,1.0,0,4.0,run,0.0,-0.8580303,6,0
71378,64.0,2.0,0,3.0,run,0.0,-0.32903934,6,0
71380,50.0,1.0,0,0.0,run,0.0,-0.4784915,6,0
71384,19.0,1.0,0,-2.0,run,0.0,-0.9202891,7,0
71387,68.0,1.0,0,7.0,run,1.0,0.13571642,7,0
71389,71.0,3.0,0,6.0,run,0.0,-0.50284255,4,0
71390,66.0,1.0,0,2.0,run,0.0,-0.40792292,6,0
71393,76.0,2.0,0,1.0,run,0.0,-0.23133194,6,0
71402,67.0,1.0,0,17.0,run,1.0,1.0136425,5,0
71409,77.0,1.0,0,8.0,run,1.0,0.68081313,6,0
71412,60.0,2.0,0,2.0,run,0.0,-0.5270462,6,0
71414,52.0,1.0,0,1.0,run,0.0,-0.5430937,6,0
71416,32.0,1.0,0,7.0,run,1.0,0.37470484,6,0
71417,25.0,2.0,0,-5.0,run,0.0,-1.4015381,6,0
71422,12.0,2.0,0,3.0,run,0.0,-0.26306286,5,0
71423,9.0,3.0,0,2.0,run,1.0,0.8027278,6,0
71426,79.0,1.0,0,2.0,run,0.0,-0.53120023,7,0
71431,30.0,2.0,0,4.0,run,0.0,-0.24039404,6,0
71432,26.0,3.0,0,1.0,run,0.0,-1.1098213,6,0
71434,18.0,1.0,0,4.0,run,0.0,-0.15839241,6,0
71439,1.0,1.0,1,1.0,run,1.0,0.5375177,8,0
71443,59.0,3.0,0,-1.0,run,0.0,-2.1963475,8,0
71445,40.0,1.0,0,6.0,run,1.0,0.1947596,6,0
71447,28.0,1.0,0,-5.0,run,0.0,-1.17123,6,0
71448,33.0,2.0,0,4.0,run,0.0,-0.23710412,4,0
71469,10.0,1.0,1,9.0,run,1.0,1.1048058,6,0
71472,29.0,1.0,0,3.0,run,0.0,-0.14615346,6,0
71474,26.0,3.0,0,0.0,run,0.0,-1.2213675,6,0
71476,13.0,1.0,0,-2.0,run,0.0,-1.4783556,6,0
71477,15.0,2.0,0,3.0,run,0.0,-0.50613934,5,0
71478,12.0,3.0,0,-3.0,run,0.0,-0.5792874,6,0
71492,66.0,2.0,0,6.0,run,1.0,0.122783996,6,0
71494,60.0,2.0,0,9.0,run,1.0,0.8120426,6,0
71495,51.0,3.0,0,1.0,run,1.0,0.530283,7,0
71497,42.0,2.0,0,1.0,run,0.0,-0.3867932,6,0
71498,41.0,3.0,0,2.0,run,1.0,0.6006612,8,0
71503,11.0,1.0,0,9.0,run,1.0,1.0706601,7,0
71504,2.0,2.0,0,1.0,run,1.0,0.3857235,8,0
71505,1.0,1.0,1,0.0,run,0.0,-6.741653,8,0
71506,98.0,1.0,0,6.0,run,0.0,-0.0033994352,7,0
71509,47.0,1.0,0,2.0,run,0.0,-0.44918272,7,0
71510,45.0,2.0,0,5.0,run,0.0,-0.066694394,6,0
71513,36.0,2.0,0,-3.0,run,0.0,-1.6214129,6,0
71516,53.0,1.0,0,4.0,run,0.0,-0.21266891,6,0
71521,38.0,1.0,0,2.0,run,0.0,-0.40729108,6,0
71523,29.0,3.0,0,15.0,run,1.0,1.3725213,7,0
71525,9.0,2.0,0,6.0,run,1.0,1.140876,7,0
71526,3.0,1.0,1,0.0,run,0.0,-0.44138002,8,0
71527,3.0,2.0,1,-2.0,run,0.0,-1.3806229,7,0
71530,94.0,1.0,0,0.0,run,0.0,-0.54124546,6,0
71532,97.0,2.0,0,2.0,run,0.0,-0.40040433,6,0
71536,82.0,3.0,0,2.0,run,0.0,-0.3753196,6,0
71537,65.0,1.0,0,6.0,run,1.0,0.23547636,6,0
71540,33.0,2.0,0,-1.0,run,0.0,-0.8842683,6,0
71542,80.0,1.0,0,2.0,run,0.0,-0.3583729,6,0
71543,78.0,2.0,0,7.0,run,1.0,0.25418738,6,0
71548,45.0,1.0,0,9.0,run,1.0,0.41492492,7,0
71554,75.0,1.0,0,14.0,run,1.0,0.93250716,6,0
71555,61.0,1.0,0,1.0,run,0.0,-0.5015312,6,0
71556,60.0,2.0,0,0.0,run,0.0,-0.8021203,6,0
71558,98.0,1.0,0,1.0,run,0.0,-0.34607863,7,0
71562,43.0,1.0,0,1.0,run,0.0,-0.4670529,6,0
71564,34.0,3.0,0,-2.0,run,0.0,-2.8854055,7,0
71567,24.0,1.0,0,3.0,run,0.0,-0.25478548,6,0
71574,36.0,2.0,0,2.0,run,0.0,-0.8705425,6,0
71576,20.0,1.0,0,5.0,run,1.0,0.18126187,6,0
71579,75.0,1.0,0,3.0,run,0.0,-0.399653,6,0
71582,54.0,1.0,0,22.0,run,1.0,1.2829393,6,0
71583,32.0,1.0,0,5.0,run,1.0,0.13719401,6,0
71587,16.0,2.0,0,1.0,run,0.0,-0.549576,6,0
71589,75.0,1.0,0,7.0,run,1.0,0.33198798,7,0
71596,47.0,2.0,0,4.0,run,0.0,-0.09760399,6,0
71600,25.0,2.0,0,4.0,run,1.0,0.29943687,6,0
